Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
NY-CMP-35174,Email,,14.0,"Email, Google",26924.0,2093.0,640.0,198.0,79794.0,1470.39,-0.73,Bengali,10.89,Premium Shoppers,11-03-2025
NY-CMP-35175,Paid Ads,Premium Shoppers,22.0,WhatsApp,65570.0,,2710.0,1863.0,1210950.0,107.82,5.03,Tamil,15.79,Working Women,25-10-2024
NY-CMP-35176,SEO,College Students,19.0,"Facebook, YouTube, Instagram",61934.0,2620.0,1521.0,1145.0,334340.0,91.7,2.18,Bengali,8.53,College Students,14-09-2024
NY-CMP-35177,,Working Women,24.0,"WhatsApp, Google, Facebook",41819.0,1924.0,988.0,392.0,197568.0,,-0.02,English,7.9,Premium Shoppers,26-12-2024
NY-CMP-35178,Email,Youth,23.0,"WhatsApp, Instagram",12077.0,1256.0,,241.0,,403.54,-0.13,Hindi,18.06,Youth,16-05-2025
NY-CMP-35179,Social Media,College Students,20.0,,60144.0,4876.0,1282.0,794.0,614556.0,274.35,1.82,Tamil,11.56,Working Women,07-10-2024
NY-CMP-35180,Social Media,Tier 2 City Customers,10.0,"Instagram, Google, YouTube",,2780.0,1624.0,1085.0,724780.0,263.69,1.53,Bengali,8.77,College Students,27-08-2024
NY-CMP-35181,SEO,Working Women,27.0,WhatsApp,62714.0,3092.0,957.0,633.0,202560.0,178.38,0.79,Bengali,7.47,Youth,06-11-2024
NY-CMP-35182,SEO,College Students,20.0,"WhatsApp, Email, Facebook",79971.0,3999.0,1646.0,1100.0,520300.0,89.26,4.3,Tamil,8.43,Tier 2 City Customers,12-12-2024
NY-CMP-35183,Social Media,Premium Shoppers,20.0,"Instagram, WhatsApp, Google",17211.0,2314.0,1250.0,633.0,207624.0,464.17,-0.29,English,,Working Women,14-02-2025
NY-CMP-35184,Social Media,College Students,18.0,"Google, Facebook",38142.0,5663.0,3299.0,1861.0,1068214.0,32.22,16.81,Tamil,28.38,Premium Shoppers,13-03-2025
NY-CMP-35185,Influencer,Youth,12.0,Facebook,82245.0,3146.0,1449.0,933.0,,203.05,2.42,Tamil,6.72,Tier 2 City Customers,16-06-2025
NY-CMP-35186,Paid Ads,Premium Shoppers,29.0,"Instagram, YouTube, Email",55055.0,6058.0,3308.0,2218.0,1528202.0,38.83,16.75,English,21.04,College Students,27-07-2024
NY-CMP-35187,Social Media,Working Women,14.0,"Facebook, WhatsApp, Instagram",30274.0,4072.0,,1316.0,983052.0,134.99,4.53,Tamil,24.14,Tier 2 City Customers,07-03-2025
NY-CMP-35188,Email,Premium Shoppers,26.0,"Facebook, YouTube, Email",82578.0,7170.0,2229.0,706.0,533030.0,241.68,2.12,Tamil,12.24,College Students,20-05-2025
NY-CMP-35189,Paid Ads,Youth,24.0,"WhatsApp, Email, Facebook",59006.0,8723.0,5227.0,1757.0,1307208.0,,7.94,,26.62,Premium Shoppers,05-11-2024
NY-CMP-35190,Paid Ads,Working Women,17.0,,39566.0,2283.0,958.0,714.0,,327.03,1.37,English,10.0,Premium Shoppers,14-05-2025
NY-CMP-35191,Influencer,Working Women,13.0,"YouTube, Email",27733.0,1597.0,847.0,484.0,,461.39,-0.2,Tamil,10.56,Premium Shoppers,14-02-2025
NY-CMP-35192,SEO,College Students,8.0,"Google, YouTube",83615.0,8970.0,2044.0,1540.0,1188880.0,71.55,9.79,English,15.01,Working Women,16-05-2025
NY-CMP-35193,Email,Working Women,11.0,Facebook,43602.0,2980.0,1452.0,652.0,415976.0,148.45,3.3,Hindi,11.66,Working Women,25-09-2024
NY-CMP-35194,Paid Ads,Youth,18.0,"YouTube, WhatsApp",58696.0,,2920.0,,623496.0,104.63,3.76,Tamil,15.83,Youth,08-02-2025
NY-CMP-35195,Social Media,Working Women,27.0,Facebook,56565.0,4219.0,,1007.0,,105.53,1.14,Hindi,13.56,Working Women,
NY-CMP-35196,Social Media,Premium Shoppers,7.0,"Google, Instagram",,,1216.0,705.0,355320.0,135.42,2.72,Tamil,10.01,Youth,20-03-2025
NY-CMP-35197,Influencer,Premium Shoppers,25.0,Facebook,85841.0,9551.0,4586.0,3641.0,2796288.0,14.35,52.53,Hindi,20.71,Working Women,28-07-2024
NY-CMP-35198,Social Media,Tier 2 City Customers,11.0,YouTube,70746.0,1706.0,408.0,,128744.0,316.83,0.94,Tamil,3.28,Tier 2 City Customers,05-04-2025
NY-CMP-35199,Email,Youth,23.0,"Email, Facebook, YouTube",96986.0,13823.0,3027.0,1210.0,509410.0,67.81,5.21,Bengali,18.62,,28-01-2025
NY-CMP-35200,Paid Ads,Youth,21.0,Email,86303.0,5156.0,2660.0,1969.0,813197.0,143.93,1.87,Bengali,11.34,Youth,
NY-CMP-35201,Email,Premium Shoppers,27.0,"Instagram, Email",53494.0,5931.0,,2125.0,892500.0,30.67,,Hindi,20.12,College Students,15-02-2025
NY-CMP-35202,Influencer,Youth,14.0,"Google, Instagram, YouTube",68704.0,9511.0,3773.0,1203.0,818040.0,123.53,4.5,Hindi,21.09,College Students,09-03-2025
NY-CMP-35203,Email,Premium Shoppers,24.0,Instagram,66739.0,9038.0,2918.0,984.0,386712.0,213.85,0.84,Tamil,19.39,Premium Shoppers,28-05-2025
NY-CMP-35204,Social Media,,26.0,,26572.0,2599.0,547.0,222.0,93906.0,1270.05,-0.67,Bengali,,Youth,30-11-2024
NY-CMP-35205,,Tier 2 City Customers,22.0,"Facebook, Google",55328.0,2804.0,616.0,,130746.0,680.16,-0.32,English,6.69,Working Women,25-03-2025
NY-CMP-35206,Paid Ads,Tier 2 City Customers,10.0,"Google, Instagram, Facebook",25434.0,3273.0,1902.0,940.0,294220.0,70.28,3.45,English,24.04,Working Women,29-05-2025
NY-CMP-35207,Email,Premium Shoppers,16.0,"YouTube, Facebook, Instagram",56735.0,3247.0,1335.0,537.0,273333.0,178.12,,Hindi,9.02,,16-04-2025
NY-CMP-35208,Social Media,Working Women,21.0,"Email, Instagram, Google",80392.0,,1032.0,566.0,291490.0,437.54,0.18,Tamil,7.98,Premium Shoppers,07-02-2025
NY-CMP-35209,Email,Premium Shoppers,12.0,Facebook,49305.0,6511.0,2041.0,1312.0,961696.0,187.19,2.92,Tamil,20.01,Youth,15-07-2024
NY-CMP-35210,Influencer,Tier 2 City Customers,30.0,"YouTube, Email, Instagram",56216.0,1610.0,657.0,207.0,46161.0,922.09,-0.76,English,4.4,Youth,23-09-2024
NY-CMP-35211,Influencer,Working Women,26.0,"YouTube, Google, Facebook",71941.0,10621.0,4560.0,2409.0,1683891.0,60.6,10.54,Tamil,24.45,Youth,24-09-2024
NY-CMP-35212,Paid Ads,Premium Shoppers,22.0,"Email, Facebook, Instagram",60802.0,5452.0,2052.0,944.0,209568.0,141.86,0.56,English,13.89,Premium Shoppers,28-02-2025
NY-CMP-35213,Email,Working Women,7.0,Instagram,80832.0,10773.0,5486.0,3704.0,1777920.0,37.1,11.94,Bengali,24.7,Youth,29-03-2025
NY-CMP-35214,Influencer,College Students,6.0,YouTube,50766.0,2214.0,532.0,256.0,110336.0,543.4,-0.21,English,5.91,Youth,02-03-2025
NY-CMP-35215,Influencer,Tier 2 City Customers,14.0,"Google, Email, YouTube",65551.0,,3072.0,2226.0,1197588.0,82.46,5.52,English,,Youth,01-12-2024
NY-CMP-35216,Paid Ads,College Students,29.0,"Instagram, YouTube, Email",59145.0,4270.0,1686.0,1248.0,361920.0,183.59,0.58,Hindi,12.18,Tier 2 City Customers,15-02-2025
NY-CMP-35217,,,10.0,"Email, YouTube",28961.0,2111.0,423.0,232.0,67048.0,341.94,-0.15,Tamil,9.55,Premium Shoppers,17-03-2025
NY-CMP-35218,Influencer,Tier 2 City Customers,30.0,"YouTube, Email, Google",97221.0,6639.0,2567.0,1442.0,507584.0,79.15,3.45,Bengali,10.95,Working Women,18-09-2024
NY-CMP-35219,Influencer,College Students,21.0,"Facebook, Email, Google",71940.0,7887.0,2469.0,1148.0,639436.0,114.66,3.86,Tamil,,Tier 2 City Customers,24-02-2025
NY-CMP-35220,Influencer,College Students,16.0,"Email, Google",62221.0,,3377.0,2523.0,840159.0,78.06,3.27,Bengali,19.27,Premium Shoppers,28-08-2024
NY-CMP-35221,Paid Ads,Tier 2 City Customers,14.0,Facebook,51741.0,2341.0,482.0,371.0,121317.0,555.18,-0.41,English,6.17,College Students,14-12-2024
NY-CMP-35222,Influencer,Youth,29.0,"WhatsApp, Email, YouTube",71570.0,3801.0,2233.0,1654.0,,79.37,5.61,Bengali,10.74,Premium Shoppers,27-07-2024
NY-CMP-35223,Social Media,Tier 2 City Customers,29.0,"Email, Google",62439.0,2877.0,1034.0,,,232.35,1.23,English,7.21,,22-01-2025
NY-CMP-35224,Email,Premium Shoppers,14.0,"YouTube, Facebook",71040.0,3092.0,1502.0,1074.0,702396.0,175.02,2.74,Hindi,7.98,Working Women,24-02-2025
NY-CMP-35225,Email,Premium Shoppers,14.0,,47133.0,3272.0,1904.0,702.0,230958.0,258.22,0.27,,12.47,Youth,20-07-2024
NY-CMP-35226,SEO,Youth,10.0,YouTube,65969.0,2181.0,917.0,368.0,131008.0,,-0.17,Bengali,5.25,Working Women,31-01-2025
NY-CMP-35227,Influencer,Youth,27.0,"Instagram, Google",50399.0,1252.0,256.0,142.0,85484.0,1414.22,-0.57,Bengali,3.27,Premium Shoppers,10-03-2025
NY-CMP-35228,Social Media,Premium Shoppers,27.0,"Facebook, Google",11054.0,1612.0,837.0,320.0,80320.0,221.36,0.13,Hindi,25.05,Working Women,19-07-2024
NY-CMP-35229,SEO,College Students,7.0,Instagram,14974.0,1947.0,676.0,315.0,149940.0,223.11,1.13,Hindi,19.62,College Students,04-11-2024
NY-CMP-35230,,Youth,20.0,"Facebook, WhatsApp, YouTube",84747.0,4509.0,1655.0,958.0,215550.0,,-0.18,Bengali,8.4,Working Women,10-11-2024
NY-CMP-35231,Paid Ads,Youth,25.0,YouTube,14610.0,2164.0,1084.0,432.0,,593.06,-0.15,English,25.19,College Students,25-08-2024
NY-CMP-35232,SEO,Youth,9.0,"Google, WhatsApp",73277.0,2863.0,1080.0,378.0,286524.0,441.31,0.72,English,,Premium Shoppers,18-05-2025
NY-CMP-35233,Paid Ads,Working Women,28.0,YouTube,29995.0,1972.0,1048.0,410.0,312420.0,645.97,0.18,Tamil,,Premium Shoppers,20-03-2025
NY-CMP-35234,Email,College Students,26.0,"YouTube, Google, Email",88765.0,1875.0,1113.0,880.0,479600.0,160.75,2.39,Hindi,4.36,Working Women,04-05-2025
NY-CMP-35235,Paid Ads,College Students,19.0,Email,57799.0,1181.0,323.0,123.0,,2407.35,-0.83,English,2.81,Working Women,09-06-2025
NY-CMP-35236,Social Media,College Students,6.0,"Email, Facebook, Google",64068.0,6617.0,2376.0,1178.0,851694.0,202.57,2.57,Hindi,15.88,Premium Shoppers,19-11-2024
NY-CMP-35237,SEO,Youth,11.0,Instagram,11036.0,,144.0,69.0,16353.0,3059.12,-0.92,English,5.47,College Students,05-12-2024
NY-CMP-35238,Email,College Students,15.0,"Email, WhatsApp",67460.0,3632.0,1104.0,492.0,186960.0,319.23,0.19,Tamil,,Tier 2 City Customers,27-12-2024
NY-CMP-35239,Email,Tier 2 City Customers,27.0,Google,73284.0,10200.0,3747.0,1518.0,1080816.0,156.01,3.56,Tamil,21.1,Working Women,06-05-2025
NY-CMP-35240,Email,Youth,24.0,"Google, Instagram, WhatsApp",82670.0,2345.0,852.0,340.0,110500.0,459.39,-0.29,Hindi,4.28,Working Women,
NY-CMP-35241,Influencer,Premium Shoppers,15.0,YouTube,15476.0,350.0,153.0,63.0,37548.0,3478.87,-0.83,English,3.66,Tier 2 City Customers,06-11-2024
NY-CMP-35242,SEO,College Students,19.0,"Email, WhatsApp, YouTube",34316.0,2422.0,556.0,397.0,,361.58,-0.41,Hindi,9.84,Premium Shoppers,29-11-2024
NY-CMP-35243,Influencer,Premium Shoppers,21.0,"Google, Email",42185.0,3143.0,1063.0,785.0,,172.56,1.85,English,11.83,Working Women,31-12-2024
NY-CMP-35244,Social Media,Youth,23.0,"Email, WhatsApp",47031.0,1413.0,415.0,218.0,128620.0,1183.22,-0.5,English,4.35,Youth,
NY-CMP-35245,Social Media,Premium Shoppers,13.0,"Instagram, YouTube",47792.0,7132.0,,1769.0,689910.0,140.7,1.77,Tamil,27.48,Youth,14-05-2025
NY-CMP-35246,Social Media,Tier 2 City Customers,28.0,Instagram,35557.0,3947.0,882.0,464.0,171680.0,193.21,0.91,Tamil,14.89,Working Women,11-11-2024
NY-CMP-35247,Influencer,Working Women,5.0,"Instagram, WhatsApp",79035.0,9636.0,3037.0,2367.0,1339722.0,33.8,15.74,English,19.03,Working Women,20-09-2024
NY-CMP-35248,Social Media,College Students,30.0,"Instagram, Facebook, Email",,2801.0,921.0,660.0,,145.51,3.43,Tamil,19.29,Premium Shoppers,16-08-2024
NY-CMP-35249,Social Media,Youth,25.0,Email,48483.0,7135.0,3098.0,2440.0,846680.0,21.04,15.49,English,26.14,Youth,26-11-2024
NY-CMP-35250,Influencer,Tier 2 City Customers,27.0,"Email, Google, YouTube",40997.0,5845.0,3051.0,1824.0,1315104.0,160.86,3.48,Tamil,26.15,Tier 2 City Customers,17-02-2025
NY-CMP-35251,Influencer,Premium Shoppers,27.0,"WhatsApp, YouTube",16095.0,533.0,259.0,189.0,109998.0,,0.62,Hindi,6.1,Premium Shoppers,16-10-2024
NY-CMP-35252,SEO,Premium Shoppers,20.0,"Google, WhatsApp",,5929.0,2009.0,858.0,664092.0,206.47,2.75,English,17.58,Working Women,16-12-2024
NY-CMP-35253,,Premium Shoppers,15.0,"Google, Email, Instagram",57312.0,7618.0,3574.0,2302.0,1183228.0,41.17,11.49,Bengali,23.54,Youth,03-12-2024
NY-CMP-35254,Paid Ads,Working Women,10.0,,94099.0,10573.0,3621.0,1613.0,837147.0,63.64,,,16.8,Working Women,22-07-2024
NY-CMP-35255,Social Media,Premium Shoppers,16.0,Email,66457.0,7929.0,4402.0,2347.0,1502080.0,105.27,,English,22.09,College Students,24-07-2024
NY-CMP-35256,Influencer,Youth,13.0,"Facebook, WhatsApp, Google",62321.0,4085.0,1233.0,782.0,512210.0,287.21,,Bengali,9.79,Youth,17-12-2024
NY-CMP-35257,Paid Ads,College Students,23.0,"WhatsApp, Google",11497.0,1356.0,600.0,224.0,129248.0,836.19,-0.31,English,18.96,Premium Shoppers,08-11-2024
NY-CMP-35258,Email,College Students,7.0,Facebook,77013.0,3328.0,1510.0,822.0,638694.0,317.44,1.45,English,7.35,Tier 2 City Customers,21-04-2025
NY-CMP-35259,SEO,Working Women,26.0,Facebook,84965.0,5165.0,1103.0,355.0,265540.0,153.75,3.87,English,7.79,Tier 2 City Customers,26-08-2024
NY-CMP-35260,Social Media,College Students,29.0,"WhatsApp, Google",65348.0,8971.0,5194.0,3411.0,1777131.0,49.08,9.62,Bengali,26.9,Tier 2 City Customers,09-07-2024
NY-CMP-35261,Paid Ads,Tier 2 City Customers,,"Instagram, Google",51291.0,2284.0,838.0,559.0,197886.0,515.22,-0.31,English,7.18,Premium Shoppers,03-07-2024
NY-CMP-35262,Paid Ads,Youth,22.0,"Email, Google, YouTube",29146.0,3371.0,1497.0,797.0,427192.0,,0.45,Tamil,,Youth,26-03-2025
NY-CMP-35263,Paid Ads,Tier 2 City Customers,19.0,"Facebook, Instagram, WhatsApp",83403.0,3201.0,1229.0,943.0,236693.0,57.76,,Hindi,6.44,Working Women,
NY-CMP-35264,Email,Tier 2 City Customers,,"Facebook, Instagram, Email",86472.0,6124.0,3269.0,1350.0,364500.0,156.1,0.73,Bengali,12.42,Working Women,20-12-2024
NY-CMP-35265,Email,Youth,10.0,WhatsApp,19818.0,2241.0,1088.0,746.0,392396.0,270.18,0.95,English,20.56,Working Women,22-10-2024
NY-CMP-35266,SEO,Youth,14.0,Instagram,51240.0,2368.0,1179.0,606.0,332694.0,405.46,0.35,Tamil,8.1,,17-08-2024
NY-CMP-35267,,Premium Shoppers,7.0,"Email, YouTube, WhatsApp",85980.0,4665.0,2660.0,2117.0,450921.0,119.03,0.79,English,10.98,College Students,22-04-2025
NY-CMP-35268,Paid Ads,College Students,8.0,Instagram,31939.0,4213.0,1744.0,1118.0,235898.0,48.75,3.33,Tamil,22.15,Premium Shoppers,06-07-2024
NY-CMP-35269,Influencer,Premium Shoppers,,,76310.0,3323.0,1747.0,559.0,233103.0,354.44,0.18,Tamil,7.38,Tier 2 City Customers,13-05-2025
NY-CMP-35270,Social Media,College Students,,"WhatsApp, Google",23299.0,2408.0,1084.0,814.0,630850.0,139.12,4.57,Bengali,18.48,Tier 2 City Customers,13-06-2025
NY-CMP-35271,Influencer,Working Women,15.0,"WhatsApp, YouTube",83987.0,3782.0,1576.0,905.0,446165.0,82.42,4.98,Tamil,7.46,Tier 2 City Customers,29-10-2024
NY-CMP-35272,SEO,Working Women,20.0,"Email, Google",39866.0,1897.0,658.0,217.0,155806.0,333.55,1.15,Bengali,6.95,Tier 2 City Customers,12-02-2025
NY-CMP-35273,SEO,College Students,26.0,WhatsApp,78486.0,2077.0,995.0,543.0,346977.0,257.24,1.48,Bengali,4.61,Premium Shoppers,08-07-2024
NY-CMP-35274,SEO,Working Women,29.0,Facebook,29666.0,1982.0,494.0,299.0,169234.0,665.82,-0.15,English,9.35,College Students,09-03-2025
NY-CMP-35275,Paid Ads,Tier 2 City Customers,17.0,WhatsApp,64667.0,2875.0,1601.0,1148.0,,157.19,0.71,Hindi,8.7,Premium Shoppers,01-09-2024
NY-CMP-35276,Influencer,College Students,,WhatsApp,12943.0,427.0,,105.0,26040.0,1325.14,-0.81,Tamil,5.32,Youth,26-07-2024
NY-CMP-35277,Influencer,Working Women,,Instagram,28155.0,3417.0,1220.0,534.0,124422.0,163.26,,,18.37,College Students,10-07-2024
NY-CMP-35278,Social Media,Premium Shoppers,30.0,"Google, Email, Instagram",53937.0,3622.0,1940.0,1054.0,710396.0,66.37,9.15,Tamil,12.27,Premium Shoppers,14-07-2024
NY-CMP-35279,Paid Ads,Tier 2 City Customers,9.0,"Instagram, Google",99934.0,14820.0,3939.0,2864.0,1652528.0,44.37,12.0,Tamil,21.64,Youth,27-09-2024
NY-CMP-35280,Influencer,Youth,26.0,"Facebook, Google",62584.0,3864.0,1550.0,725.0,232000.0,166.71,,Hindi,9.81,Tier 2 City Customers,12-12-2024
NY-CMP-35281,Influencer,Tier 2 City Customers,24.0,"WhatsApp, Facebook",31332.0,,422.0,219.0,74679.0,246.84,0.38,English,8.05,Premium Shoppers,11-05-2025
NY-CMP-35282,Paid Ads,,23.0,"Google, Facebook",80592.0,7742.0,4212.0,2354.0,1428878.0,87.26,5.96,Hindi,17.75,Youth,08-08-2024
NY-CMP-35283,Social Media,Premium Shoppers,29.0,"Facebook, Instagram, Google",96205.0,9379.0,2474.0,1791.0,741474.0,158.9,1.61,,14.18,,27-02-2025
NY-CMP-35284,Social Media,Youth,29.0,Facebook,91434.0,8334.0,2617.0,1547.0,833833.0,113.83,3.74,,13.67,Working Women,19-01-2025
NY-CMP-35285,Email,Youth,9.0,"Email, Facebook, Google",43308.0,2413.0,1297.0,402.0,82410.0,603.67,-0.66,Bengali,9.49,Premium Shoppers,07-10-2024
NY-CMP-35286,Email,Youth,20.0,"Facebook, WhatsApp",87057.0,13057.0,2698.0,1452.0,392040.0,59.78,3.52,Tamil,19.77,,02-04-2025
NY-CMP-35287,Influencer,Youth,20.0,Facebook,31037.0,2139.0,1094.0,392.0,225008.0,626.76,-0.08,Tamil,11.68,Youth,15-04-2025
NY-CMP-35288,Influencer,Youth,22.0,"Instagram, WhatsApp, Google",74073.0,4081.0,1116.0,416.0,264160.0,217.36,1.92,English,7.58,Working Women,23-05-2025
NY-CMP-35289,Paid Ads,Working Women,20.0,"Google, Instagram",75372.0,3514.0,978.0,708.0,532416.0,123.33,5.1,Tamil,6.9,Premium Shoppers,05-11-2024
NY-CMP-35290,SEO,Working Women,8.0,,50174.0,1597.0,,679.0,302155.0,413.01,0.08,Hindi,6.24,Premium Shoppers,08-08-2024
NY-CMP-35291,Email,Working Women,25.0,"Email, WhatsApp",42758.0,2948.0,605.0,476.0,325108.0,463.89,0.47,Bengali,9.42,Premium Shoppers,25-04-2025
NY-CMP-35292,Paid Ads,Tier 2 City Customers,18.0,"Facebook, Instagram",34481.0,2865.0,1663.0,890.0,376470.0,327.1,0.29,Tamil,15.71,,31-03-2025
NY-CMP-35293,Influencer,Working Women,13.0,Instagram,19486.0,1532.0,349.0,113.0,30171.0,840.83,-0.68,Tamil,10.23,Working Women,13-05-2025
NY-CMP-35294,Social Media,Youth,22.0,"Google, WhatsApp",,2674.0,565.0,328.0,194176.0,460.14,0.29,Hindi,8.0,College Students,26-08-2024
NY-CMP-35295,SEO,Working Women,5.0,"Facebook, WhatsApp",25079.0,508.0,103.0,53.0,23108.0,3263.49,-0.87,Bengali,2.65,Tier 2 City Customers,30-09-2024
NY-CMP-35296,Email,College Students,,YouTube,53306.0,2084.0,785.0,296.0,196840.0,998.43,-0.33,Tamil,5.94,Youth,28-10-2024
NY-CMP-35297,SEO,Tier 2 City Customers,29.0,Facebook,83572.0,5488.0,1835.0,1074.0,430674.0,128.32,2.13,English,10.05,Tier 2 City Customers,06-02-2025
NY-CMP-35298,Paid Ads,Youth,18.0,"YouTube, Email",38475.0,4559.0,1570.0,830.0,625820.0,95.25,6.92,Bengali,18.09,Tier 2 City Customers,15-04-2025
NY-CMP-35299,Email,Premium Shoppers,21.0,Facebook,,6902.0,2474.0,1574.0,947548.0,71.22,,Tamil,15.75,Premium Shoppers,12-02-2025
NY-CMP-35300,Email,Tier 2 City Customers,10.0,Google,65623.0,6446.0,3471.0,1692.0,373932.0,33.32,,Tamil,17.69,Tier 2 City Customers,28-02-2025
NY-CMP-35301,Email,Premium Shoppers,23.0,Facebook,21303.0,1337.0,795.0,297.0,99198.0,934.68,-0.64,Tamil,11.4,Working Women,21-07-2024
NY-CMP-35302,Email,College Students,19.0,"WhatsApp, Facebook, Email",12748.0,1443.0,640.0,481.0,342953.0,315.03,1.26,Tamil,20.11,Tier 2 City Customers,01-11-2024
NY-CMP-35303,Email,College Students,15.0,"WhatsApp, Google, YouTube",17377.0,1372.0,550.0,200.0,135400.0,790.5,-0.14,Hindi,12.21,College Students,15-05-2025
NY-CMP-35304,Social Media,College Students,,"Google, WhatsApp",98248.0,5738.0,1940.0,1298.0,482856.0,177.13,1.1,English,9.14,Working Women,04-12-2024
NY-CMP-35305,Email,Premium Shoppers,17.0,"Email, WhatsApp",93705.0,13867.0,2825.0,1039.0,613010.0,237.8,1.48,Tamil,18.92,Premium Shoppers,22-08-2024
NY-CMP-35306,Social Media,Premium Shoppers,14.0,"Email, Google, Instagram",49836.0,7285.0,2019.0,754.0,404144.0,257.02,1.09,Bengali,20.18,College Students,22-02-2025
NY-CMP-35307,Paid Ads,College Students,8.0,Email,28538.0,3767.0,2092.0,1071.0,261324.0,247.19,-0.01,Tamil,24.28,College Students,27-05-2025
NY-CMP-35308,Email,Youth,24.0,YouTube,75897.0,3077.0,1109.0,650.0,359450.0,458.68,0.21,Hindi,6.37,Youth,13-08-2024
NY-CMP-35309,SEO,Youth,19.0,"Google, YouTube",77133.0,2901.0,1726.0,596.0,475012.0,293.67,1.71,,6.77,Premium Shoppers,03-08-2024
NY-CMP-35310,Social Media,Premium Shoppers,30.0,"Facebook, YouTube, WhatsApp",93027.0,2441.0,633.0,305.0,170800.0,508.15,0.1,Tamil,3.63,College Students,16-08-2024
NY-CMP-35311,Paid Ads,College Students,24.0,"YouTube, Instagram",85439.0,7061.0,3239.0,2202.0,1706550.0,84.68,8.15,Bengali,14.63,Working Women,13-04-2025
NY-CMP-35312,Social Media,Tier 2 City Customers,5.0,"Instagram, Facebook, WhatsApp",44749.0,3629.0,1804.0,1073.0,843378.0,141.77,4.54,Tamil,14.54,College Students,11-03-2025
NY-CMP-35313,Paid Ads,Working Women,13.0,"Email, WhatsApp, Instagram",86905.0,10722.0,4524.0,2994.0,1529934.0,41.86,11.21,English,20.99,Premium Shoppers,20-08-2024
NY-CMP-35314,,College Students,7.0,Email,68211.0,4541.0,1933.0,889.0,543179.0,66.62,8.17,Hindi,10.79,Working Women,26-05-2025
NY-CMP-35315,Influencer,Premium Shoppers,17.0,"Instagram, WhatsApp, Google",86658.0,5809.0,3006.0,1146.0,649782.0,178.6,2.17,Bengali,11.49,Youth,15-08-2024
NY-CMP-35316,Social Media,Premium Shoppers,21.0,YouTube,95087.0,3173.0,958.0,416.0,237536.0,515.39,0.11,,,,05-09-2024
NY-CMP-35317,Influencer,Working Women,15.0,Google,,1016.0,494.0,210.0,136500.0,1172.2,-0.45,English,7.2,Working Women,13-11-2024
NY-CMP-35318,Social Media,Working Women,29.0,WhatsApp,84434.0,4139.0,1917.0,826.0,639324.0,345.94,1.24,Hindi,8.15,Tier 2 City Customers,28-04-2025
NY-CMP-35319,Paid Ads,Tier 2 City Customers,14.0,"Google, Instagram",62586.0,7942.0,2345.0,1050.0,289800.0,53.79,4.13,Hindi,18.11,College Students,14-07-2024
NY-CMP-35320,Email,College Students,6.0,"Instagram, WhatsApp, Google",80348.0,8169.0,4165.0,2030.0,745010.0,80.75,3.54,Tamil,17.88,Tier 2 City Customers,09-06-2025
NY-CMP-35321,Email,Working Women,29.0,"Facebook, YouTube, Google",64970.0,9122.0,4067.0,2231.0,1528235.0,45.53,,Hindi,23.73,Youth,05-05-2025
NY-CMP-35322,Email,College Students,10.0,YouTube,,13826.0,4246.0,2824.0,2053048.0,53.4,12.61,Bengali,21.91,Tier 2 City Customers,06-07-2024
NY-CMP-35323,SEO,Tier 2 City Customers,11.0,"WhatsApp, Email, Instagram",46157.0,6352.0,3207.0,1843.0,1105800.0,69.74,7.6,Bengali,24.7,Tier 2 City Customers,21-11-2024
NY-CMP-35324,Influencer,Premium Shoppers,6.0,WhatsApp,71911.0,4171.0,2367.0,1624.0,781144.0,139.06,2.46,Hindi,11.35,Youth,10-03-2025
NY-CMP-35325,Email,College Students,24.0,WhatsApp,95139.0,9214.0,3920.0,1441.0,391952.0,83.07,2.27,Tamil,15.32,Youth,20-09-2024
NY-CMP-35326,Paid Ads,Youth,29.0,"Instagram, Google",30863.0,4264.0,1656.0,1106.0,,156.38,1.46,English,22.77,Premium Shoppers,01-09-2024
NY-CMP-35327,Social Media,Tier 2 City Customers,,"Google, YouTube",36576.0,1917.0,890.0,585.0,372060.0,197.56,2.22,English,,Youth,15-02-2025
NY-CMP-35328,Social Media,,26.0,"Instagram, YouTube, Google",98378.0,7655.0,3793.0,2112.0,855360.0,63.13,5.42,English,,Tier 2 City Customers,28-12-2024
NY-CMP-35329,Social Media,College Students,,,17466.0,1996.0,862.0,532.0,354844.0,106.17,5.28,Tamil,19.41,Tier 2 City Customers,23-01-2025
NY-CMP-35330,SEO,Premium Shoppers,20.0,"Instagram, WhatsApp",28597.0,,1419.0,1018.0,740086.0,50.45,13.41,Tamil,19.92,Tier 2 City Customers,01-11-2024
